Provider No,Provider Name,Program No,Program Name,Program Type,Service Type,Zip Code of Residence at Admission,Admissions
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11106,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11205,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11206,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11207,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11208,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11212,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11223,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11241,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11354,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11355,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11356,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11357,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11358,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11361,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11362,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11364,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11365,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11367,8
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11368,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11370,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11373,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11374,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11375,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11377,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11378,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11379,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11385,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11412,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11413,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11414,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11415,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11416,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11417,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11418,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11419,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11420,6
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11421,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11422,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11423,11
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11426,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11428,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11429,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11432,14
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11433,18
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11434,20
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11435,15
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11436,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11518,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11520,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11536,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11542,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11550,10
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11552,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11554,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11559,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11561,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11563,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11566,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11570,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11572,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11575,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11580,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11581,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11590,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11691,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11692,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11693,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11701,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11706,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11710,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11713,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11714,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11722,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11735,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11746,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11753,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11756,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11757,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11758,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11763,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11783,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11788,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11793,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11949,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,11967,
81050,"St. Joseph's Hospital, Yonkers",52569,Queens Opioid Treatment Clinic OTP,Opioid Treatment,Treatment Clinic,12601,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,10018,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,10457,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11205,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11207,27
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11208,12
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11212,13
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11216,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11217,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11221,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11222,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11226,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11232,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11233,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11234,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11235,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11236,6
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11237,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11238,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11239,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11368,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11373,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11375,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11379,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11385,6
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11414,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11416,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11418,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11421,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11432,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11433,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11435,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11581,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11691,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11692,6
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11701,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11714,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,11772,
81050,"St. Joseph's Hospital, Yonkers",52570,Alabama Clinic OTP,Opioid Treatment,Treatment Clinic,33332,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10009,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10010,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10021,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10024,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10044,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10065,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10128,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10462,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,10463,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11101,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11104,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11105,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11201,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11228,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11345,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11355,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11379,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11706,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11720,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11766,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11772,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11776,
81170,The New York and Presbyterian Hospital,331,New York & Presbyterian Hospital OTP,Opioid Treatment,Treatment Clinic,11779,
81170,The New York and Presbyterian Hospital,52205,New York & Presbyterian Hospital OMM,Opioid Treatment,Meth ‐ Med Mntnce,01948,
81170,The New York and Presbyterian Hospital,52205,New York & Presbyterian Hospital OMM,Opioid Treatment,Meth ‐ Med Mntnce,06903,
